       TIC   RAJ2000   DEJ2000 class   varname       r   source
---------- --------- --------- ----- --------- ------- --------
 275575030 293.22098  45.84388    EB             0.000 VilaNova
 275576176 293.23320  46.60014    EA             0.000 VilaNova
 275658545 304.70695  46.32219    EW             0.000 VilaNova
 275911914  54.30867  69.18049    EA             0.000 VilaNova
 276119305 328.96478  57.54563    EA             0.000 VilaNova
 276162169 303.35746  32.92419    EA             0.000 VilaNova
 276315375 282.77047 -34.90942    EA             0.000 VilaNova
 276836579 272.49607 -81.41742    EW             0.000 VilaNova
 276914715 309.47654  54.49864    EB             0.000 VilaNova
 276935987  83.70045 -69.71014    EB             0.000 VilaNova
 276935996  83.67950 -69.71087    EB             0.000 VilaNova
 277104322  84.23484 -67.00183    EW             0.000 VilaNova
 277213945 292.68220  13.67245    EA  V415 Aql   0.602     GCVS
 277373390 283.76202 -33.99096    EA             0.000 VilaNova
 277565268 311.12404  54.10194    EB             0.000 VilaNova
 277566482 311.19722  54.50214    EA             0.000 VilaNova
 277649549 329.04087 -60.22945    EA             0.000 VilaNova
 277683130 328.92623 -61.67327    EA             0.000 VilaNova
 277712294 153.46180   1.99118    EA             0.000 VilaNova
 277848666 321.01196  52.44915    EW             0.000 VilaNova
 278068108 324.38860  49.08207    EB             0.000 VilaNova
 278075650 324.46406  48.40353    EB             0.000 VilaNova
 278076037 324.49739  48.48717    EB             0.000 VilaNova
 278289141 112.67027 -81.37844    EA             0.000 VilaNova
 278296621 112.98825 -81.99549    EA             0.000 VilaNova
 278413303 116.87672 -81.59643    EW             0.000 VilaNova
 278678404 307.93210  50.87037    EA             0.000 VilaNova
 278683641  99.24557 -58.46017    EA             0.000 VilaNova
 278706358 334.81071 -40.53367    EA             0.000 VilaNova
 278822321 100.14391 -57.24596    EW             0.000 VilaNova
 278826516 100.47753 -54.81818    EA             0.000 VilaNova
 278826996 100.33370 -54.02105    EA             0.000 VilaNova
 278829112 336.33054 -36.49079    EW             0.000 VilaNova
 278861826 100.65860 -56.54187    EA             0.000 VilaNova
 278866211 100.80789 -55.24455    EA             0.000 VilaNova
 278895603 101.07795 -55.45361    EB             0.000 VilaNova
 278956474 101.42186 -57.13809    EA             0.000 VilaNova
 278988794 101.90240 -57.82476    EA             0.000 VilaNova
 279081935  25.01268  69.35298    EA             0.000 VilaNova
 279087522 102.55840 -54.99532    EA             0.000 VilaNova
 279089927 102.62626 -58.63281    EW             0.000 VilaNova
 279097963  50.65798  -0.52846    EA             0.000 VilaNova
 279156705 103.11205 -55.41090    EW             0.000 VilaNova
 279181220  51.09687  -0.70415    EB             0.000 VilaNova
 279186939   6.95027  61.35897    EA             0.000 VilaNova
 279202406  25.52671  70.72762    EA             0.000 VilaNova
 279204281  25.54037  69.54624    EA             0.000 VilaNova
 279217728 103.39869 -58.73202    EA             0.000 VilaNova
 279224984  52.04013  -1.30145    EW             0.000 VilaNova
 279314488 331.68051 -43.73293    EB             0.000 VilaNova
 279319810 104.10452 -54.68887    EA             0.000 VilaNova
 279322914 104.25351 -57.62857    EA             0.000 VilaNova
 279323519 104.40293 -58.60125    EA             0.000 VilaNova
 279323859 104.24544 -59.16113    EA             0.000 VilaNova
 279401848  57.55748 -17.65299    EW             0.000 VilaNova
 279454212  58.47718 -16.95427    EA             0.000 VilaNova
 279462605  79.63029  68.41085    EA             0.000 VilaNova
 279481568 105.52907 -56.11756    EW             0.000 VilaNova
 279484342  58.68239 -14.93518    EB             0.000 VilaNova
 279509403  37.26632  67.40239    EA             0.000 VilaNova
 279537689  59.40071 -14.16463    EA             0.000 VilaNova
 279569707 105.96800 -57.62917    EA             0.000 VilaNova
 279569718 105.94024 -57.64060    EA             0.000 VilaNova
 279605117 346.67372  70.74963    EA             0.000 VilaNova
 279615979 106.34380 -59.72649    EW             0.000 VilaNova
 279640088  85.72466  -6.79590    EA             0.000 VilaNova
 279692257 239.83997 -37.19812    EA             0.000 VilaNova
 279741942  51.81984 -61.25915    EA             0.000 VilaNova
 279871974 354.30168  66.91948    EA             0.000 VilaNova
 279949020  40.39202 -59.98535    EA             0.000 VilaNova
 280033918 297.61680  70.30527    EW             0.000 VilaNova
 280033934 297.58947  70.28765    EW             0.000 VilaNova
 280052690  45.44712 -76.20321    EA             0.000 VilaNova
 280055342 237.23721 -36.65564    EB             0.000 VilaNova
 280095254  46.19618 -73.39658    EA             0.000 VilaNova
 280097543  47.15000 -77.38331    EA             0.000 VilaNova
 280206394 144.11953 -50.46328    EA             0.000 VilaNova
 280321964  41.57440  70.71886    EA             0.000 VilaNova
 280371111 115.06498   3.95262    EB    AK CMi   0.087     GCVS
 280564453  50.26928  66.30601    EA             0.000 VilaNova
 280626089  50.70277  67.26897    EA             0.000 VilaNova
 280667311 173.02523 -67.03834    EB             0.000 VilaNova
 280685089 342.82075 -83.49065    EA             0.000 VilaNova
 280738935 144.49378 -52.65642    EA             0.000 VilaNova
 280794372 359.39828 -62.62763    EA             0.000 VilaNova
 280909668 101.74506 -82.08965    EA             0.000 VilaNova
 281114303  68.86226  71.58318    EA             0.000 VilaNova
 281486906  72.31887  69.82826    EA             0.000 VilaNova
 281494100 112.19553 -56.40912    EA             0.000 VilaNova
 281498280   6.35885 -55.47828    EA             0.000 VilaNova
 281666783  10.18573 -58.46599    EA             0.000 VilaNova
 281728276  11.67517 -54.62378    EW             0.000 VilaNova
 281731203 163.03241   0.49336    EA             0.000 VilaNova
 281924357 129.75706 -74.76321    EA             0.000 VilaNova
 282051803 132.22240 -75.92672    EA             0.000 VilaNova
 282368998 311.57861  28.26232    EB             0.000 VilaNova
 282925798 226.95900  63.11710    EA             0.000 VilaNova
 283193372 299.62564  26.50388    EA             0.000 VilaNova
 283308831 128.21868 -26.02077    EA             0.000 VilaNova
 283390331  12.50398  39.99642    EA             0.000 VilaNova
 283476365  12.90391  39.42432    EA             0.000 VilaNova
 283640314 348.39991  56.73811    EA             0.000 VilaNova
 283677584  62.20671  10.46367    EA             0.000 VilaNova
 283819432 225.94679  47.65398    EW             0.000 VilaNova
 283939331   8.86825  62.49915    EA             0.000 VilaNova
 284291780 230.47843  33.93585    EA    GU Boo   0.833     GCVS
 284350181 238.02706  29.06227    EA             0.000 VilaNova
 284364590 290.76679  56.13467    EB             0.000 VilaNova
 284457791 290.93273  58.31794    EA             0.000 VilaNova
 284595199 198.77773  44.04263    EA             0.000 VilaNova
 284611896  10.17597  61.64454    EA             0.000 VilaNova
 284613090 109.10647   5.81479    EA             0.000 VilaNova
 284660677 179.19069  57.38477    EW             0.000 VilaNova
 284703623  67.35407   9.09168    EW             0.000 VilaNova
 284783117 233.60196 -54.90021    EA             0.000 VilaNova
 284863911  77.12554  11.52927    EW             0.000 VilaNova
 284892951 132.11565  30.89089    EA             0.000 VilaNova
 284909275  82.37495   6.41436    EA             0.000 VilaNova
 284925600  12.00542  60.86170    EA             0.000 VilaNova
 284990199 295.77298  24.82070    EA             0.000 VilaNova
 285019418 158.47031  58.78187    EA             0.000 VilaNova
 285161229  27.05300  51.13744    EA             0.000 VilaNova
 285339013  12.68168  64.24758    EB             0.000 VilaNova
 285392907 272.88687  23.92018    EB             0.000 VilaNova
 286036831 205.99680   2.15155    EW             0.000 VilaNova
 286148930 136.00021  76.27552    EA  V504 Cam   0.076     GCVS
 286169068 227.58252  53.72768    EW             0.000 VilaNova
 286169292 227.76562  52.84172    EW             0.000 VilaNova
 286191384 187.25944 -26.25539    EA             0.000 VilaNova
 286310830 170.43952  -8.83716    EA             0.000 VilaNova
 286310836 170.42241  -8.82778    EA             0.000 VilaNova
 286338346 260.38489  29.86252    EW             0.000 VilaNova
 286355915  37.89326  34.36892    EA             0.000 VilaNova
 286358203  38.05960  30.57718    EA             0.000 VilaNova
 286380389 260.74043  29.34515    EA             0.000 VilaNova
 286566392  45.75778  64.65151    EA             0.000 VilaNova
 286923464 203.51058  53.72853    EA             0.000 VilaNova
 286964436 217.33737  32.13439    EA    SU Boo   0.006     GCVS
 286968775 268.76497  14.17757    EA  V913 Oph   0.060     GCVS
 287095354 137.48306  54.48826    EB             0.000 VilaNova
 287151976 253.78473  62.31611    EA             0.000 VilaNova
 287174076  19.04915  -6.99354    EW             0.000 VilaNova
 287175225  26.73543  -9.75271    EB             0.000 VilaNova
 287196418 292.73412  59.40385    EA             0.000 VilaNova
 287234729 325.93209  34.41940    EA             0.000 VilaNova
 287256222 258.83202  17.96769    EB V1402 Her   0.092     GCVS
 287321618 263.88502  23.17514    EA             0.000 VilaNova
 287328866 109.76465 -58.84506    EA             0.000 VilaNova
 287351976 122.68132 -72.54572    EA             0.000 VilaNova
 287669537 198.65608 -47.46239    EB             0.000 VilaNova
 287841093  84.23260  -8.79933    EA             0.000 VilaNova
 287958398 216.51289  -0.69175    EA  V349 Vir   0.052     GCVS
 288027491 135.86194 -75.50290    EA             0.000 VilaNova
 288226367 356.34011  34.13915    EW  V705 And   0.047     GCVS
 288312840 262.66386  78.93121    EA             0.000 VilaNova
 288391801 267.23530  78.12286    EW             0.000 VilaNova
 288434140 202.78763  45.03940    EA             0.000 VilaNova
 288434781 203.02196  46.00206    EA             0.000 VilaNova
 288471108 271.38634  78.24126    EA             0.000 VilaNova
 288507910 271.53839  81.94156    EA             0.000 VilaNova
 288735205 282.10030  79.25604    EA             0.000 VilaNova
 288778712 314.65162  51.59185    EB             0.000 VilaNova
 288882010 276.60498  41.33738    EA             0.000 VilaNova
 288979840  86.77513  71.18307    EA             0.000 VilaNova
 289044378  22.52268  73.75884    EA             0.000 VilaNova
 289166536 277.56866  41.08567    EW             0.000 VilaNova
 289370888 278.06807  41.84618    EW             0.000 VilaNova
 289379110 278.31506  37.75357    EA             0.000 VilaNova
 289564387  54.07406  73.33932    EA             0.000 VilaNova
 289596375 131.79572 -13.06298    EA             0.000 VilaNova
 289597948 131.75811 -15.20101    EA             0.000 VilaNova
 289670788 146.13340 -17.66687    EA             0.000 VilaNova
 289722957 274.18050  53.24650    EA             0.000 VilaNova
 289801742 160.99457 -11.97978    EB             0.000 VilaNova
 289969374 118.62739  78.11259    EW             0.000 VilaNova
 290032774 290.66311  50.70471    EB             0.000 VilaNova
 290034099 290.54893  49.47622    EW             0.000 VilaNova
 290035575 290.69623  48.20301    EB             0.000 VilaNova
 290049697 319.23165 -28.60494    EA    CC Mic   1.238     GCVS
 290410988 235.80765 -86.80201    EW             0.000 VilaNova
 290476605 139.16658   0.72904    EA             0.000 VilaNova
 290547036   4.73318 -79.91539    EB             0.000 VilaNova
 290571126 306.89221  31.85698    EA  V788 Cyg   0.016     GCVS
 291116020 310.17319 -41.53333    EA             0.000 VilaNova
 291145873 310.17611  26.07919    EA             0.000 VilaNova
 291329564 260.94570 -55.06217    EA    LU Ara   0.011     GCVS
 291385340  94.36396  11.00486    EA             0.000 VilaNova
 291466214 111.20660 -51.47405    EA             0.000 VilaNova
 291728959 358.66331  36.75444    EW  V712 And   0.090     GCVS
 292013448 279.41510 -42.95550    EA             0.000 VilaNova
 292115251 198.50127  -0.08169    EA             0.000 VilaNova
 292317374  31.69874  43.92323    EA             0.000 VilaNova
 292321872  31.90221  45.50017    EA             0.000 VilaNova
 292474331 281.74037 -71.44735    EW             0.000 VilaNova
 292607284  32.93019  45.76066    EA             0.000 VilaNova
 292691484  33.21353  45.63098    EA    CP And   0.110     GCVS
 293081694 175.04138 -27.26322    EB             0.000 VilaNova
 293109489 178.23819 -27.32786    EA             0.000 VilaNova
 293151358 260.87513 -67.92914    EA             0.000 VilaNova
 293480903  49.97295 -82.14345    EA             0.000 VilaNova
 293619461  59.71308 -51.17590    EW             0.000 VilaNova
 293954660 300.67804  53.34794    EA             0.000 VilaNova
 294059372 263.93270 -71.40679    EB             0.000 VilaNova
 294092960 107.35662 -57.50243    EB             0.000 VilaNova
 294092966 107.34823 -57.49642    EB             0.000 VilaNova
 294191640 159.36452 -45.36338    EA             0.000 VilaNova
 294197236 264.81153 -68.78612    EB             0.000 VilaNova
 294200378 264.91414 -66.98031    EA             0.000 VilaNova
 294206429 108.04230 -59.83941    EB             0.000 VilaNova
 294206967 108.33138 -59.31631    EA             0.000 VilaNova
 294261093 168.84231 -66.51194    EA             0.000 VilaNova
 294273900 108.71097 -59.26781    EW             0.000 VilaNova
 294327312 108.87121 -58.54262    EA             0.000 VilaNova
 294352977  93.01568  14.93393    EA V1027 Ori   0.062     GCVS
 294396726 109.18048 -56.39688    EB             0.000 VilaNova
 294601335 302.21982  49.92325    EB             0.000 VilaNova
 294784522  71.31607 -70.99929    EW             0.000 VilaNova
 295111026 302.98757  48.11764    EA             0.000 VilaNova
 295121410 302.94613  51.90534    EA             0.000 VilaNova
 295802147 303.91377  48.60647    EA             0.000 VilaNova
 295803225 303.84142  48.28725    EA             0.000 VilaNova
 295804815 304.07000  47.99673    EA             0.000 VilaNova
 295885511 171.89966 -70.12636    EA             0.000 VilaNova
 296084068 272.23256  18.34717    EA             0.000 VilaNova
 296184440 109.28266 -15.51205    EA             0.000 VilaNova
